test_id,test_name,model,carrier,family_id,probe_class,pass,is_infra_error,expected_result,rep
428,DF016C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
428,DF016C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
428,DF016C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
428,DF016C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
429,DF017A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
429,DF017A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
429,DF017A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
429,DF017A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
429,DF017A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
429,DF017A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
430,DF017B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
430,DF017B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
430,DF017B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
430,DF017B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
430,DF017B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
430,DF017B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
431,DF017C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
431,DF017C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
431,DF017C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
431,DF017C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
431,DF017C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
431,DF017C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
432,DF018A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
432,DF018A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
432,DF018A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
432,DF018A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
432,DF018A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
432,DF018A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
433,DF018B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
433,DF018B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
433,DF018B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
433,DF018B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
433,DF018B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
433,DF018B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
434,DF018C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
434,DF018C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
434,DF018C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
434,DF018C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
434,DF018C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
434,DF018C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
435,DF019A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
435,DF019A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
435,DF019A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
435,DF019A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
435,DF019A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
435,DF019A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
436,DF019B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
436,DF019B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
436,DF019B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
436,DF019B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
436,DF019B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
436,DF019B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
437,DF019C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
437,DF019C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
437,DF019C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
437,DF019C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
437,DF019C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
437,DF019C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
438,DF020A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
438,DF020A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
438,DF020A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
438,DF020A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
438,DF020A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
438,DF020A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
439,DF020B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
439,DF020B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
439,DF020B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
439,DF020B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
439,DF020B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
439,DF020B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
440,DF020C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
440,DF020C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
440,DF020C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
440,DF020C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
440,DF020C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
440,DF020C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
441,DF021A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
441,DF021A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
441,DF021A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
441,DF021A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
441,DF021A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
441,DF021A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
442,DF021B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
442,DF021B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
442,DF021B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
442,DF021B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
442,DF021B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
442,DF021B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
443,DF021C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
443,DF021C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
443,DF021C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
443,DF021C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
443,DF021C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
443,DF021C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
444,DF022A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
444,DF022A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
444,DF022A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
444,DF022A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
444,DF022A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
444,DF022A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
445,DF022B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
445,DF022B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
445,DF022B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
445,DF022B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
445,DF022B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
445,DF022B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
446,DF022C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
446,DF022C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
446,DF022C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
446,DF022C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
446,DF022C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
446,DF022C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
447,DF023A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
447,DF023A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,2
447,DF023A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
447,DF023A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
447,DF023A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
447,DF023A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
448,DF023B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
448,DF023B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
448,DF023B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
448,DF023B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
448,DF023B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
448,DF023B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
449,DF023C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
449,DF023C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
449,DF023C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
449,DF023C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
449,DF023C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
449,DF023C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
450,DF024A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
450,DF024A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
450,DF024A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
450,DF024A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
450,DF024A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
450,DF024A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
451,DF024B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
451,DF024B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
451,DF024B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
451,DF024B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
451,DF024B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
451,DF024B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
452,DF024C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
452,DF024C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
452,DF024C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
452,DF024C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
452,DF024C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
452,DF024C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
453,DF025A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
453,DF025A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,2
453,DF025A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
453,DF025A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
453,DF025A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
453,DF025A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
454,DF025B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
454,DF025B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
454,DF025B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
454,DF025B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
454,DF025B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
454,DF025B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
455,DF025C,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
455,DF025C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
455,DF025C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
455,DF025C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
455,DF025C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
455,DF025C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
456,DF026A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
456,DF026A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,2
456,DF026A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
456,DF026A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
456,DF026A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
456,DF026A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
457,DF026B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
457,DF026B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
457,DF026B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
457,DF026B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
457,DF026B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
457,DF026B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
458,DF026C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
458,DF026C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
458,DF026C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
458,DF026C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
458,DF026C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
458,DF026C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
459,DF027A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
459,DF027A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
459,DF027A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
459,DF027A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
459,DF027A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
459,DF027A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
460,DF027B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
460,DF027B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
460,DF027B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
460,DF027B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
460,DF027B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
460,DF027B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
461,DF027C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
461,DF027C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
461,DF027C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
461,DF027C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
461,DF027C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
461,DF027C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
462,DF028A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
462,DF028A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,2
462,DF028A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
462,DF028A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
462,DF028A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
462,DF028A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
463,DF028B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
463,DF028B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
463,DF028B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
463,DF028B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
463,DF028B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
463,DF028B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
464,DF028C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
464,DF028C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
464,DF028C,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
464,DF028C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
464,DF028C,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
464,DF028C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
465,DF029A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
465,DF029A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,2
465,DF029A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
465,DF029A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
465,DF029A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
465,DF029A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
466,DF029B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
466,DF029B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
466,DF029B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
466,DF029B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
466,DF029B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
466,DF029B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
467,DF029C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
467,DF029C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
467,DF029C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
467,DF029C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
467,DF029C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
467,DF029C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
468,DF030A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
468,DF030A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,2
468,DF030A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
468,DF030A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
468,DF030A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
468,DF030A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
469,DF030B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
469,DF030B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
469,DF030B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
469,DF030B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
469,DF030B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
469,DF030B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
470,DF030C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
470,DF030C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
470,DF030C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
470,DF030C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
470,DF030C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
470,DF030C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
471,DF031A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
471,DF031A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
471,DF031A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
471,DF031A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
471,DF031A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
471,DF031A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
472,DF031B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
472,DF031B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
472,DF031B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
472,DF031B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
472,DF031B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
472,DF031B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
473,DF031C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
473,DF031C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
473,DF031C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
473,DF031C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
473,DF031C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
473,DF031C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
474,DF032A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
474,DF032A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
474,DF032A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
474,DF032A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
474,DF032A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
474,DF032A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
475,DF032B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
475,DF032B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
475,DF032B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
475,DF032B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
475,DF032B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
475,DF032B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
476,DF032C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
476,DF032C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
476,DF032C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
476,DF032C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
476,DF032C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
476,DF032C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
477,DF033A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
477,DF033A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,2
477,DF033A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
477,DF033A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
477,DF033A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
477,DF033A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
478,DF033B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
478,DF033B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
478,DF033B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
478,DF033B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
478,DF033B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
478,DF033B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
479,DF033C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
479,DF033C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
479,DF033C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
479,DF033C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
479,DF033C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
479,DF033C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
480,DF034A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
480,DF034A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
480,DF034A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
480,DF034A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
480,DF034A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
480,DF034A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
481,DF034B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
481,DF034B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
481,DF034B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
481,DF034B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
481,DF034B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
481,DF034B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
482,DF034C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
482,DF034C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
482,DF034C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
482,DF034C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
482,DF034C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
482,DF034C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
483,DF035A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
483,DF035A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
483,DF035A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
483,DF035A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
483,DF035A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
483,DF035A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
484,DF035B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
484,DF035B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
484,DF035B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
484,DF035B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
484,DF035B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
484,DF035B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
485,DF035C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
485,DF035C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
485,DF035C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
485,DF035C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
485,DF035C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
485,DF035C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
486,DF036A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
486,DF036A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,2
486,DF036A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
486,DF036A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
486,DF036A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
486,DF036A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
487,DF036B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
487,DF036B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
487,DF036B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
487,DF036B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
487,DF036B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
487,DF036B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
488,DF036C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
488,DF036C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
488,DF036C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
488,DF036C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
488,DF036C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
488,DF036C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
